id,name,group,calories_kcal,protein_g,fat_g,carbs_g,fiber_g,solubleFiber_g,insolubleFiber_g,starch_g,sugar_g,saturatedFat_g,monounsaturatedFat_g,polyunsaturatedFat_g,transFat_g,cholesterol_mg,omega3_g,ala_mg,epa_mg,dha_mg,omega6_g,la_g,aa_g,histidine_g,isoleucine_g,leucine_g,lysine_g,methionine_g,cystine_g,phenylalanine_g,tyrosine_g,threonine_g,tryptophan_g,valine_g,arginine_g,alanine_g,asparticAcid_g,glutamicAcid_g,glycine_g,proline_g,serine_g,thiamin_mg,riboflavin_mg,niacin_mg,pantothenicAcid_mg,vitaminB6_mg,vitaminB12_ug,folate_ug,biotin_ug,choline_mg,vitaminA_ug,vitaminC_mg,vitaminD_ug,vitaminE_mg,vitaminK_ug,calcium_mg,copper_mg,iron_mg,magnesium_mg,manganese_mg,phosphorus_mg,potassium_mg,selenium_ug,sodium_mg,zinc_mg,Column 1
169246,"Leeks, (bulb and lower leaf-portion), raw",Vegetables and Vegetable Products,61,1.5,0.3,14.15,1.8,0,0,0,3.9,0.04,0.004,0.166,0,0,0,0,0,0,0.067,0.067,0,0.025,0.052,0.096,0.078,0.018,0.025,0.055,0.041,0.063,0.012,0.056,0.078,0.074,0.14,0.226,0.069,0.066,0.092,0.06,0.03,0.4,0.14,0.233,0,64,0,9.5,83,12,0,0.92,47,59,0.12,2.1,28,0.481,35,180,1,20,0.12,
169245,"Lambsquarters, cooked, boiled, drained, without salt",Vegetables and Vegetable Products,32,3.2,0.7,5,2.1,0,0,0,0.62,0.052,0.131,0.307,0,0,0,0,0,0,0.275,0.274,0.001,0.088,0.193,0.267,0.27,0.037,0.068,0.126,0.134,0.124,0.029,0.172,0.193,0.245,0.329,0.397,0.19,0.17,0.152,0.1,0.26,0.9,0.062,0.174,0,14,0,0.5,391,37,0,1.85,494.2,258,0.197,0.7,23,0.525,45,288,0.9,29,0.3,
169244,"Lambsquarters, raw",Vegetables and Vegetable Products,43,4.2,0.8,7.3,4,0,0,0,0,0.059,0.15,0.351,0,0,0,0,0,0,0.315,0.313,0.002,0.116,0.253,0.35,0.354,0.049,0.089,0.166,0.175,0.163,0.038,0.226,0.253,0.322,0.431,0.521,0.249,0.223,0.2,0.16,0.44,1.2,0.092,0.274,0,30,0,0,580,80,0,0,0,309,0.293,1.2,34,0.782,72,452,0.9,43,0.44,
169243,"Mushrooms, portabella, grilled",Vegetables and Vegetable Products,29,3.28,0.58,4.44,2.2,0,0,0.43,2.26,0.064,0.009,0.232,0,0,0,0,0,0,0.232,0.232,0,0.065,0.09,0.15,0.11,0.035,0.02,0.1,0.07,0.125,0.045,0.41,0.12,0.185,0.26,0.47,0.11,0.115,0.12,0.072,0.403,6.255,1.262,0.122,0,19,0,32.8,0,0,0.3,0,0,3,0.389,0.4,13,0.067,135,437,21.9,11,0.65,
169242,"Mushrooms, shiitake, raw",Vegetables and Vegetable Products,34,2.24,0.49,6.79,2.5,0,0,0,2.38,0,0,0,0,0,0,0,0,0,0,0,0,0.056,0.111,0.189,0.134,0.033,0.022,0.111,0.078,0.134,0.011,0.145,0.156,0.167,0.301,0.68,0.145,0.1,0.145,0.015,0.217,3.877,1.5,0.293,0,13,0,0,0,0,0.4,0,0,2,0.142,0.41,20,0.23,112,304,5.7,9,1.03,
169241,"Kanpyo, (dried gourd strips)",Vegetables and Vegetable Products,258,8.58,0.56,65.03,9.8,0,0,0,0,0.045,0.103,0.244,0,0,0,0,0,0,0.244,0.244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.044,2.9,2.553,0.532,0,61,0,0,0,0.2,0,0,0,280,0.433,5.12,125,1.137,188,1582,2.6,15,5.86,
169240,"Kale, frozen, cooked, boiled, drained, without salt",Vegetables and Vegetable Products,36,2.94,1.21,5.3,2.3,0,0,0,1.21,0.158,0.092,0.597,0,0,0,0,0,0,0.261,0.258,0.003,0.172,0.176,0.205,0.176,0.029,0.039,0.15,0.104,0.131,0.035,0.16,0.163,0.148,0.263,0.332,0.141,0.174,0.124,0.063,0.14,0.457,0.17,0.063,0,65,0,0.5,146,17.8,0,1.61,418.5,150,0.067,0.84,25,0.542,42,144,1,16,0.27,
169239,"Kale, frozen, unprepared",Vegetables and Vegetable Products,28,2.66,0.46,4.88,2,0,0,0,0.85,0.059,0.034,0.219,0,0,0,0,0,0,0.091,0.09,0.001,0.056,0.159,0.186,0.159,0.026,0.035,0.136,0.094,0.119,0.032,0.145,0.148,0.134,0.238,0.301,0.128,0.158,0.112,0.056,0.112,0.698,0.052,0.09,0,17,0,0.4,206,39.3,0,0.57,333.6,136,0.046,0.93,18,0.443,29,333,0.9,15,0.18,
169238,"Kale, cooked, boiled, drained, without salt",Vegetables and Vegetable Products,36,2.94,1.21,5.3,4,0,0,0,1.21,0.175,0.102,0.66,0,0,0,0,0,0,0.289,0.286,0.003,0.172,0.176,0.205,0.176,0.029,0.039,0.15,0.104,0.131,0.035,0.16,0.163,0.148,0.263,0.332,0.141,0.174,0.124,0.063,0.14,0.457,0.17,0.063,0,65,0,0.4,146,17.8,0,1.61,418.5,150,0.067,0.84,25,0.542,42,144,0.9,16,0.27,
169237,"Jew's ear, (pepeao), raw",Vegetables and Vegetable Products,25,0.48,0.04,6.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.081,0.204,0.07,1.99,0.088,0,19,0,0,0,0.6,0,0,0,16,0.445,0.56,25,0.101,14,43,11.1,9,0.66,
169236,"Jerusalem-artichokes, raw",Vegetables and Vegetable Products,73,2,0.01,17.44,1.6,0,0,0,9.6,0,0.004,0.001,0,0,0,0,0,0,0.001,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.06,1.3,0.397,0.077,0,13,0,30,1,4,0,0.19,0.1,14,0.14,3.4,17,0.06,78,429,0.7,4,0.12,
169235,"Hyacinth-beans, immature seeds, cooked, boiled, drained, without salt",Vegetables and Vegetable Products,50,2.95,0.27,9.2,0,0,0,0,0,0.119,0.129,0.01,0,0,0,0,0,0,0.002,0.002,0,0.124,0.201,0.307,0.203,0.026,0.02,0.065,0.053,0.124,0,0.218,0.201,0.153,0.059,0.36,0.242,0,0.15,0.056,0.088,0.48,0.053,0.023,0,47,0,0,7,5.1,0,0,0,41,0.048,0.76,42,0.21,49,262,1.6,2,0.38,
169234,"Hyacinth-beans, immature seeds, raw",Vegetables and Vegetable Products,46,2.1,0.2,9.19,3.3,0,0,0,4.08,0.088,0.095,0.008,0,0,0,0,0,0,0.001,0.001,0,0.088,0.143,0.218,0.145,0.019,0.014,0.046,0.038,0.088,0,0.155,0.143,0.109,0.042,0.256,0.172,0,0.107,0.077,0.092,0.52,0.055,0.024,0,62,0,19.1,43,12.9,0,0.51,18.1,50,0.047,0.74,40,0.205,49,252,1.5,2,0.37,
169233,"Gourd, white-flowered (calabash), cooked, boiled, drained, without salt",Vegetables and Vegetable Products,15,0.6,0.02,3.69,1.2,0,0,0,0,0.002,0.004,0.009,0,0,0,0,0,0,0.009,0.009,0,0.004,0.032,0.035,0.02,0.004,0,0.014,0,0.017,0.003,0.026,0.014,0,0,0,0,0,0,0.029,0.022,0.39,0.144,0.038,0,4,0,0,0,8.5,0,0,0,24,0.026,0.25,11,0.066,13,170,0.2,2,0.7,
169232,"Gourd, white-flowered (calabash), raw",Vegetables and Vegetable Products,14,0.62,0.02,3.39,0.5,0,0,0,0,0.002,0.004,0.009,0,0,0,0,0,0,0.009,0.009,0,0.004,0.033,0.036,0.021,0.004,0,0.015,0,0.018,0.003,0.027,0.014,0,0,0,0,0,0,0.029,0.022,0.32,0.152,0.04,0,6,0,0,0,10.1,0,0,0,26,0.026,0.2,11,0.066,13,150,0.2,2,0.7,
169231,"Ginger root, raw",Vegetables and Vegetable Products,80,1.82,0.75,17.77,2,0,0,0,1.7,0.203,0.154,0.154,0,0,0,0,0,0,0.12,0.12,0,0.03,0.051,0.074,0.057,0.013,0.008,0.045,0.02,0.036,0.012,0.073,0.043,0.031,0.208,0.162,0.043,0.041,0.045,0.025,0.034,0.75,0.203,0.16,0,11,0,28.8,0,5,0,0.26,0.1,16,0.226,0.6,43,0.229,34,415,0.7,13,0.34,
169230,"Garlic, raw",Vegetables and Vegetable Products,149,6.36,0.5,33.06,2.1,0,0,0,1,0.089,0.011,0.249,0,0,0,0,0,0,0.229,0.229,0,0.113,0.217,0.308,0.273,0.076,0.065,0.183,0.081,0.157,0.066,0.291,0.634,0.132,0.489,0.805,0.2,0.1,0.19,0.2,0.11,0.7,0.596,1.235,0,3,0,23.2,0,31.2,0,0.08,1.7,181,0.299,1.7,25,1.672,153,401,14.2,17,1.16,
169229,"Eggplant, cooked, boiled, drained, without salt",Vegetables and Vegetable Products,35,0.83,0.23,8.73,2.5,0,0,0,3.2,0.044,0.02,0.093,0,0,0,0,0,0,0.078,0.078,0,0.019,0.036,0.052,0.039,0.009,0.004,0.035,0.022,0.03,0.008,0.043,0.046,0.042,0.134,0.152,0.033,0.034,0.034,0.076,0.02,0.6,0.075,0.086,0,14,0,9.4,2,1.3,0,0.41,2.9,6,0.059,0.25,11,0.113,15,123,0.1,1,0.12,
169228,"Eggplant, raw",Vegetables and Vegetable Products,25,0.98,0.18,5.88,3,0,0,0,3.53,0.034,0.016,0.076,0,0,0,0,0,0,0.063,0.063,0,0.023,0.045,0.064,0.047,0.011,0.006,0.043,0.027,0.037,0.009,0.053,0.057,0.051,0.164,0.186,0.041,0.043,0.042,0.039,0.037,0.649,0.281,0.084,0,22,0,6.9,1,2.2,0,0.3,3.5,9,0.081,0.23,14,0.232,24,229,0.3,2,0.16,
169227,"Dandelion greens, cooked, boiled, drained, without salt",Vegetables and Vegetable Products,33,2,0.6,6.4,2.9,0,0,0,0.5,0.146,0.012,0.262,0,0,0,0,0,0,0.224,0.224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13,0.175,0.514,0.057,0.16,0,13,0,25,342,18,0,2.44,551.4,140,0.115,1.8,24,0.23,42,232,0.3,44,0.28,
169226,"Dandelion greens, raw",Vegetables and Vegetable Products,45,2.7,0.7,9.2,3.5,0,0,0,0.71,0.17,0.014,0.306,0,0,0,0,0,0,0.261,0.261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19,0.26,0.806,0.084,0.251,0,27,0,35.3,508,35,0,3.44,778.4,187,0.171,3.1,36,0.342,66,397,0.5,76,0.41,
169225,"Cucumber, peeled, raw",Vegetables and Vegetable Products,10,0.59,0.16,2.16,0.7,0,0,0.08,1.38,0.078,0.01,0.019,0,0,0,0,0,0,0.01,0.01,0,0.002,0.012,0.025,0.025,0.012,0.007,0.031,0.002,0.012,0.007,0.012,0.031,0.031,0.037,0.204,0.025,0.012,0.025,0.031,0.025,0.037,0.24,0.051,0,14,0,5.7,4,3.2,0,0.03,7.2,14,0.071,0.22,12,0.073,21,136,0.1,2,0.17,
169224,"Cowpeas, leafy tips, raw",Vegetables and Vegetable Products,29,4.1,0.25,4.82,0,0,0,0,0,0.066,0.022,0.106,0,0,0,0,0,0,0.06,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.354,0.175,1.12,0.06,0.177,0,101,0,0,36,36,0,0,0,63,0.191,1.92,43,0.509,9,455,0.9,7,0.29,
169223,"Yardlong bean, cooked, boiled, drained, without salt",Vegetables and Vegetable Products,47,2.53,0.1,9.18,0,0,0,0,0,0.026,0.009,0.042,0,0,0,0,0,0,0.024,0.024,0,0.082,0.135,0.18,0.166,0.036,0.038,0.139,0.103,0.094,0.029,0.146,0.177,0,0,0,0,0,0,0.085,0.099,0.63,0.051,0.024,0,45,0,0,23,16.2,0,0,0,44,0.047,0.98,42,0.201,57,290,1.5,4,0.36,
169222,"Yardlong bean, raw",Vegetables and Vegetable Products,47,2.8,0.4,8.35,0,0,0,0,0,0.105,0.036,0.169,0,0,0,0,0,0,0.096,0.096,0,0.09,0.15,0.2,0.184,0.04,0.042,0.154,0.115,0.104,0.032,0.162,0.196,0,0,0,0,0,0,0.107,0.11,0.41,0.055,0.024,0,62,0,0,43,18.8,0,0,0,50,0.048,0.47,44,0.205,59,240,1.5,4,0.37,
169221,"Cowpeas, young pods with seeds, cooked, boiled, drained, without salt",Vegetables and Vegetable Products,34,2.6,0.3,7,0,0,0,0,0,0.079,0.027,0.127,0,0,0,0,0,0,0.072,0.072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,0.09,0.8,0.638,0.123,0,26,0,0,70,17,0,0,0,55,0.071,0.7,41,0.219,49,196,0.7,3,0.24,
169220,"Cowpeas (blackeyes), immature seeds, raw",Vegetables and Vegetable Products,90,2.95,0.35,18.83,5,0,0,0,3,0.09,0.032,0.15,0,0,0,0,0,0,0.087,0.087,0,0.095,0.158,0.211,0.194,0.042,0.044,0.162,0.121,0.11,0.034,0.171,0.207,0,0,0,0,0,0,0.11,0.145,1.45,0.151,0.067,0,168,0,0,41,2.5,0,0,0,126,0.13,1.1,51,0.56,53,431,2.3,4,1.01,
169219,"Cornsalad, raw",Vegetables and Vegetable Products,21,2,0.4,3.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.036,0.099,0.133,0.101,0.025,0.02,0.091,0.036,0.075,0.026,0.099,0.091,0.088,0.176,0.203,0.079,0.078,0.063,0.071,0.087,0.415,0.042,0.273,0,14,0,0,355,38.2,0,0,0,38,0.134,2.18,13,0.359,53,459,0.9,4,0.59,
169218,"Corn with red and green peppers, canned, solids and liquids",Vegetables and Vegetable Products,75,2.33,0.55,18.17,0,0,0,0,0,0.085,0.157,0.261,0,0,0,0,0,0,0.253,0.253,0,0.063,0.093,0.246,0.099,0.048,0.02,0.107,0.087,0.093,0.017,0.132,0.095,0.208,0.183,0.453,0.091,0.206,0.11,0.022,0.08,0.95,0.447,0.097,0,34,0,0,12,8.8,0,0,0,5,0.06,0.79,25,0.043,62,153,0.6,347,0.37,
169217,"Corn, yellow, whole kernel, frozen, microwaved",Vegetables and Vegetable Products,113,3.62,1.42,25.87,2.6,0,0,18.2,3.36,0.15,0.287,0.463,0,0,0,0,0,0,0.449,0.449,0,0.098,0.115,0.452,0.341,0.084,0.056,0.168,0.14,0.109,0.033,0.171,0.151,0.293,0.255,0.717,0.131,0.455,0.202,0.083,0.05,2.07,0.637,0.12,0,38,0,30.3,12,0,0,0.1,0.4,5,0.054,0.39,25,0.129,95,276,0,4,0.53,
169216,"Corn, sweet, yellow, canned, vacuum pack, regular pack",Vegetables and Vegetable Products,79,2.41,0.5,19.44,2,0,0,0,5.59,0.077,0.147,0.237,0,0,0,0,0,0,0.23,0.23,0,0.066,0.097,0.26,0.102,0.05,0.02,0.112,0.092,0.097,0.017,0.138,0.098,0.22,0.182,0.475,0.095,0.218,0.114,0.041,0.073,1.167,0.675,0.055,0,49,0,22.4,4,8.1,0,0.04,0,5,0.048,0.42,23,0.067,64,186,0.7,272,0.46,
169215,"Corn, sweet, yellow, canned, cream style, regular pack",Vegetables and Vegetable Products,72,1.74,0.42,18.13,1.2,0,0,0,3.23,0.065,0.123,0.198,0,0,0,0,0,0,0.193,0.193,0,0.048,0.07,0.188,0.074,0.036,0.014,0.081,0.066,0.07,0.012,0.1,0.071,0.159,0.132,0.343,0.068,0.158,0.083,0.025,0.053,0.96,0.18,0.063,0,45,0,20.3,4,4.6,0,0.07,0,3,0.052,0.38,17,0.068,51,134,0.4,261,0.53,
169214,"Corn, sweet, yellow, canned, whole kernel, drained solids",Vegetables and Vegetable Products,67,2.29,1.22,14.34,2,0,0,8.06,4.44,0.245,0.374,0.519,0,0,0.018,18,0,0,0.483,0.483,0,0.062,0.072,0.285,0.215,0.053,0.035,0.106,0.088,0.069,0.021,0.108,0.095,0.185,0.161,0.453,0.083,0.287,0.127,0.039,0.089,1.005,0.209,0.037,0,39,0,17.8,2,1.8,0,0.09,0,3,0.033,0.27,13,0.067,46,132,0.6,205,0.32,
169213,"Beans, kidney, mature seeds, sprouted, raw",Vegetables and Vegetable Products,29,4.2,0.5,4.1,0,0,0,0,0,0.072,0.039,0.276,0,0,0,0,0,0,0.107,0.107,0,0.118,0.186,0.302,0.239,0.044,0.048,0.212,0.144,0.176,0.044,0.216,0.228,0.174,0.546,0.512,0.144,0.169,0.224,0.37,0.25,2.92,0.368,0.085,0,59,0,0,0,38.7,0,0,0,17,0.159,0.81,21,0.182,37,187,0.6,6,0.4,
169212,"Bamboo shoots, canned, drained solids",Vegetables and Vegetable Products,19,1.72,0.4,3.22,1.4,0,0,0,1.89,0.092,0.009,0.178,0,0,0,0,0,0,0.151,0.151,0,0.028,0.058,0.093,0.089,0.02,0.014,0.06,0,0.057,0.018,0.071,0.064,0.082,0.282,0.164,0.057,0.145,0.084,0.026,0.026,0.14,0.092,0.136,0,3,0,0,1,1.1,0,0.63,0,8,0.114,0.32,4,0.157,25,80,0.5,7,0.65,
169211,"Bamboo shoots, cooked, boiled, drained, without salt",Vegetables and Vegetable Products,12,1.53,0.22,1.92,1,0,0,0,0,0.051,0.005,0.098,0,0,0,0,0,0,0.083,0.083,0,0.025,0.051,0.082,0.079,0.017,0.013,0.053,0,0.05,0.016,0.062,0.057,0.072,0.249,0.145,0.051,0.129,0.075,0.02,0.05,0.3,0.066,0.098,0,2,0,0,0,0,0,0,0,12,0.082,0.24,3,0.113,20,533,0.4,4,0.47,
169210,"Bamboo shoots, raw",Vegetables and Vegetable Products,27,2.6,0.3,5.2,2.2,0,0,0,3,0.069,0.007,0.134,0,0,0,0,0,0,0.114,0.114,0,0.042,0.088,0.14,0.134,0.03,0.022,0.09,0,0.086,0.027,0.106,0.097,0.124,0.425,0.248,0.087,0.219,0.127,0.15,0.07,0.6,0.161,0.24,0,7,0,0,1,4,0,1,0,13,0.19,0.5,3,0.262,59,533,0.8,4,1.1,
169209,"Asparagus, frozen, cooked, boiled, drained, without salt",Vegetables and Vegetable Products,18,2.95,0.42,1.92,1.6,0,0,0,0.32,0.096,0.013,0.185,0,0,0,0,0,0,0.175,0.175,0,0.046,0.109,0.128,0.14,0.028,0.035,0.07,0.047,0.082,0.029,0.114,0.138,0.139,0.342,0.483,0.096,0.157,0.112,0.065,0.103,1.038,0.158,0.02,0,135,0,20.9,40,24.4,0,1.2,80,18,0.105,0.56,10,0.14,49,172,3.9,3,0.41,
169208,"Asparagus, frozen, unprepared",Vegetables and Vegetable Products,24,3.23,0.23,4.1,1.9,0,0,0,0,0.052,0.007,0.101,0,0,0,0,0,0,0.096,0.096,0,0.05,0.119,0.14,0.153,0.031,0.038,0.076,0.051,0.09,0.031,0.124,0.151,0.152,0.374,0.528,0.105,0.171,0.123,0.121,0.131,1.202,0.184,0.111,0,191,0,0,47,31.8,0,0,0,25,0.137,0.73,14,0.203,64,253,1.7,8,0.59,
169208,"Asparagus, frozen, unprepared",Vegetables and Vegetable Products,24,3.23,0.23,4.1,1.9,0,0,0,0,0.052,0.007,0.101,0,0,0,0,0,0,0.096,0.096,0,0.05,0.119,0.14,0.153,0.031,0.038,0.076,0.051,0.09,0.031,0.124,0.151,0.152,0.374,0.528,0.105,0.171,0.123,0.121,0.131,1.202,0.184,0.111,0,191,0,0,47,31.8,0,0,0,25,0.137,0.73,14,0.203,64,253,1.7,8,0.59,
169207,"Asparagus, canned, drained solids",Vegetables and Vegetable Products,19,2.14,0.65,2.46,1.6,0,0,0,1.06,0.147,0.021,0.284,0,0,0,0,0,0,0.269,0.269,0,0.033,0.079,0.093,0.101,0.021,0.025,0.051,0.034,0.06,0.021,0.082,0.1,0.101,0.248,0.35,0.069,0.114,0.081,0.061,0.1,0.954,0.139,0.11,0,96,0,21.4,41,18.4,0,1.22,41.3,16,0.096,1.83,10,0.17,43,172,1.7,287,0.4,
169206,"Asparagus, canned, regular pack, solids and liquids",Vegetables and Vegetable Products,15,1.8,0.18,2.48,1,0,0,0,0,0.044,0.006,0.085,0,0,0,0,0,0,0.08,0.08,0,0.028,0.066,0.078,0.085,0.017,0.021,0.043,0.029,0.05,0.018,0.069,0.084,0.085,0.209,0.295,0.058,0.096,0.069,0.054,0.089,0.851,0.124,0.098,0,85,0,0,0,16.5,0,1.16,0,15,0.107,0.6,9,0.152,38,172,1.6,284,0.47,
169205,"Artichokes, (globe or french), raw",Vegetables and Vegetable Products,47,3.27,0.15,10.51,5.4,0,0,0,0.99,0.036,0.005,0.064,0,0,0,0,0,0,0.046,0.046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.072,0.066,1.046,0.338,0.116,0,68,0,34.4,1,11.7,0,0.19,14.8,44,0.231,1.28,60,0.256,90,370,0.2,94,0.49,
169204,"Arrowhead, cooked, boiled, drained, without salt",Vegetables and Vegetable Products,78,4.49,0.1,16.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.144,0.06,1.16,0.449,0.206,0,9,0,0,0,0.3,0,0,0,7,0.135,1.21,49,0.285,197,881,0.6,18,0.22,
169203,"Arrowhead, raw",Vegetables and Vegetable Products,99,5.33,0.29,20.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17,0.073,1.65,0.599,0.26,0,14,0,0,0,1.1,0,0,0,10,0.171,2.57,51,0.36,174,922,0.7,22,0.28,
169202,"Amaranth leaves, cooked, boiled, drained, without salt",Vegetables and Vegetable Products,21,2.11,0.18,4.11,0,0,0,0,0,0.05,0.041,0.08,0,0,0,0,0,0,0.079,0.079,0,0.044,0.102,0.167,0.109,0.031,0.025,0.114,0.068,0.085,0.027,0.118,0.104,0.119,0.196,0.25,0.113,0.104,0.095,0.02,0.134,0.559,0.062,0.177,0,57,0,0,139,41.1,0,0,0,209,0.158,2.26,55,0.861,72,641,0.9,21,0.88,
169147,"Beets, canned, regular pack, solids and liquids",Vegetables and Vegetable Products,30,0.73,0.09,7.14,1.2,0,0,0,6.53,0.011,0.013,0.025,0,0,0,0,0,0,0.023,0.023,0,0.011,0.024,0.034,0.029,0.009,0.01,0.023,0.019,0.023,0.01,0.028,0.021,0.03,0.058,0.213,0.015,0.02,0.029,0.01,0.038,0.151,0.15,0.055,0,29,0,7.2,1,2.8,0,0.03,0.2,18,0.043,0.73,18,0.411,15,159,0.1,143,0.34,
169146,"Beets, cooked, boiled, drained",Vegetables and Vegetable Products,44,1.68,0.18,9.96,2,0,0,0,7.96,0.028,0.035,0.064,0,0,0,0,0,0,0.058,0.058,0,0.022,0.05,0.071,0.06,0.019,0.02,0.048,0.04,0.049,0.02,0.059,0.044,0.063,0.121,0.446,0.033,0.043,0.062,0.027,0.04,0.331,0.145,0.067,0,80,0,6.3,2,3.6,0,0.04,0.2,16,0.074,0.79,23,0.326,38,305,0.7,77,0.35,
169145,"Beets, raw",Vegetables and Vegetable Products,43,1.61,0.17,9.56,2.8,0,0,0,6.76,0.027,0.032,0.06,0,0,0,0,0,0,0.055,0.055,0,0.021,0.048,0.068,0.058,0.018,0.019,0.046,0.038,0.047,0.019,0.056,0.042,0.06,0.116,0.428,0.031,0.042,0.059,0.031,0.04,0.334,0.155,0.067,0,109,0,6,2,4.9,0,0.04,0.2,16,0.075,0.8,23,0.329,40,325,0.7,78,0.35,
169144,"Beans, snap, canned, all styles, seasoned, solids and liquids",Vegetables and Vegetable Products,16,0.83,0.2,3.49,1.5,0,0,0,0,0.045,0.008,0.102,0,0,0,0,0,0,0.039,0.039,0,0.016,0.03,0.051,0.04,0.01,0.008,0.03,0.019,0.036,0.009,0.041,0.034,0.038,0.117,0.086,0.03,0.031,0.045,0.025,0.049,0.233,0.098,0.044,0,18,0,0,26,3.1,0,0,0,22,0.06,0.47,13,0.312,16,93,0.2,373,0.14,
169143,"Beans, snap, green, canned, regular pack, drained solids",Vegetables and Vegetable Products,21,1.05,0.41,4.19,1.9,0,0,1,1.44,0.093,0.017,0.211,0,0,0,0,0,0,0.08,0.08,0,0.019,0.038,0.064,0.05,0.013,0.01,0.038,0.024,0.045,0.011,0.052,0.042,0.048,0.146,0.107,0.037,0.039,0.057,0.016,0.046,0.206,0.2,0.03,0,24,0,14.7,18,2.8,0,0.03,38.9,37,0.039,0.89,13,0.175,22,96,0.4,268,0.19,
169142,"Beans, snap, green, canned, regular pack, solids and liquids",Vegetables and Vegetable Products,15,0.72,0.17,3.27,1.5,0,0,0,1.25,0.04,0.007,0.09,0,0,0,0,0,0,0.035,0.035,0,0.015,0.029,0.049,0.039,0.009,0.008,0.029,0.019,0.035,0.008,0.04,0.032,0.037,0.111,0.082,0.028,0.029,0.043,0.015,0.02,0.2,0.106,0.03,0,26,0,0,13,2.2,0,0.02,29,29,0.037,1.02,13,0.205,18,92,0,192,0.36,
169141,"Beans, snap, green, cooked, boiled, drained, without salt",Vegetables and Vegetable Products,35,1.89,0.28,7.88,3.2,0,0,0,3.63,0.064,0.011,0.145,0,0,0,0,0,0,0.056,0.056,0,0.035,0.069,0.116,0.091,0.023,0.018,0.069,0.044,0.082,0.02,0.093,0.076,0.087,0.265,0.194,0.068,0.07,0.103,0.074,0.097,0.614,0.074,0.056,0,33,0,16.9,32,9.7,0,0.46,47.9,44,0.057,0.65,18,0.285,29,146,0.2,1,0.25,
169140,"Beans, navy, mature seeds, sprouted, cooked, boiled, drained, without salt",Vegetables and Vegetable Products,78,7.07,0.81,15.01,0,0,0,0,0,0.098,0.06,0.468,0,0,0,0,0,0,0.169,0.169,0,0.198,0.314,0.508,0.403,0.074,0.08,0.357,0.243,0.297,0.074,0.363,0.385,0.293,0.919,0.863,0.243,0.285,0.378,0.381,0.235,1.263,0.854,0.198,0,106,0,0,0,17.3,0,0,0,16,0.389,2.11,111,0.446,103,317,0.6,14,0.97,
169139,"Beans, navy, mature seeds, sprouted, raw",Vegetables and Vegetable Products,67,6.15,0.7,13.05,0,0,0,0,0,0.085,0.052,0.407,0,0,0,0,0,0,0.147,0.147,0,0.172,0.273,0.442,0.35,0.064,0.07,0.31,0.212,0.258,0.064,0.316,0.335,0.255,0.799,0.75,0.212,0.248,0.329,0.39,0.215,1.22,0.825,0.191,0,132,0,0,0,18.8,0,0,0,15,0.356,1.93,101,0.408,100,307,0.6,13,0.89,
169138,"Mung beans, mature seeds, sprouted, cooked, stir-fried",Vegetables and Vegetable Products,50,4.3,0.21,10.59,1.9,0,0,0,0,0.039,0.056,0.068,0,0,0,0,0,0,0.058,0.058,0,0.109,0.207,0.275,0.261,0.053,0.026,0.183,0.081,0.122,0.058,0.204,0.309,0.155,0.752,0.253,0.098,0,0.052,0.14,0.18,1.2,0.559,0.13,0,70,0,0,2,16,0,0,0,13,0.255,1.9,33,0.292,79,219,0.6,9,0.9,
169137,"Mung beans, mature seeds, sprouted, cooked, boiled, drained, without salt",Vegetables and Vegetable Products,21,2.03,0.09,4.19,0.8,0,0,0,2.84,0.025,0.012,0.032,0,0,0,0,0,0,0.023,0.023,0,0.052,0.098,0.13,0.123,0.025,0.012,0.086,0.038,0.058,0.028,0.097,0.146,0.073,0.355,0.12,0.046,0,0.024,0.05,0.102,0.817,0.243,0.054,0,29,0,9.9,1,11.4,0,0.07,22.7,12,0.122,0.65,14,0.14,28,101,0.6,10,0.47,
